OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SourceEUIWN(GJ/m2),SteamUse(GJ),Electricity(kWh),NaturalGas(GJ),SiteEnergyUseWN(GJ),TotalGHGEmissions(MetricTonsCO2e)
23228,NonResidential,Supermarket / Grocery Store,98117.0,1994,1.0,1,4229.1321868800005,0.0,Supermarket/Grocery Store,Parking,20.0,7200.066150301798,0.0,2113392.375,5718007.923769999,13929743.00282,338.105
23231,NonResidential,Retail Store,98133.0,1979,1.0,2,1866.2362675200002,0.0,Retail Store,Office,,634.2644997717954,0.0,97192.14843999999,0.0,367543.388732314,2.315
23265,Campus,Other,98134.0,1989,5.0,2,12904.882577280001,0.0,Other,,,1614.9044247061988,0.0,1495914.4375,2789124.4366699997,9095440.1468,175.98000000000002
23268,NonResidential,Small- and Mid-Sized Office,98134.0,1997,1.0,2,3777.1588972800005,0.0,Office,Parking,55.5,2471.7577487238304,0.0,817231.25,90187.05632999999,3035674.55018,23.98
23277,NonResidential,Warehouse,98134.0,1900,1.0,1,1876.6414080000002,0.0,Non-Refrigerated Warehouse,Office,,498.5534854502371,0.0,76616.69922000001,6360.95674,302022.00312999997,2.1399999999999997
23299,NonResidential,Small- and Mid-Sized Office,98104.0,1970,1.0,7,5051.324090880001,1934.6129049600002,Office,Parking,92.0,1038.5584562907832,0.0,434856.54689999996,0.0,1671173.56295375,10.344999999999999
23310,NonResidential,Other,98104.0,1951,1.0,1,4431.38210496,0.0,Museum,Parking,,6378.418422817294,8454509.660349999,1540641.5,116372.06294,14235541.06569,661.035
23311,NonResidential,Medical Office,98104.0,1945,1.0,0,25508.201886720002,0.0,Medical Office,Parking,,2437.120240822399,14064469.41705,3501893.875,0.0,27199256.8892,1112.25
23313,NonResidential,Small- and Mid-Sized Office,98122.0,1956,1.0,3,1977.16249728,0.0,Office,,69.0,1556.4181175916633,795364.531273125,141595.95315000002,0.0,1513455.1493212497,61.555
23320,NonResidential,Other,98118.0,1921,1.0,2,3811.0685068800003,0.0,Other,,,3286.591706601495,0.0,1120358.5625,0.0,3989188.8497725,26.65
23331,NonResidential,Small- and Mid-Sized Office,98125.0,1985,1.0,3,3119.6840832000003,1206.8104896,Office,Parking,94.0,994.2678194384166,0.0,161984.3008,0.0,605715.963165439,3.8549999999999995
23342,NonResidential,Warehouse,98165.0,1977,1.0,1,2037.92108544,0.0,Non-Refrigerated Warehouse,,99.5,163.53462814812838,0.0,20634.150390000003,62193.67688,159341.755325,3.62
23343,NonResidential,Other,98125.0,1969,1.0,1,2801.9556864,0.0,Other,,,729.6597118988011,0.0,83409.64843999999,878006.1611599999,1347848.57959875,46.18
23368,NonResidential,Mixed Use Property,98011.0,1909,1.0,11,10324.96515648,0.0,Office,Multifamily Housing,,2291.18824706551,0.0,1409591.25,4810513.89067,10172952.35113,275.685
23396,NonResidential,Other,98106.0,1997,1.0,1,3733.6802745600003,0.0,Other - Utility,Office,,1224.806208632991,0.0,273426.25,891707.17032,2100870.4208625,51.39
23397,NonResidential,Other,98106.0,1966,1.0,2,2611.41155136,0.0,Other,,,3518.833555544942,0.0,786159.15625,288255.05272000004,3118322.0158674996,33.21
23400,NonResidential,Small- and Mid-Sized Office,98103.0,1988,1.0,2,6176.56571136,0.0,Office,Non-Refrigerated Warehouse,69.0,1437.1741010843132,0.0,893951.8125,0.0,3245453.4488049997,21.265
23404,NonResidential,Small- and Mid-Sized Office,98122.0,1959,1.0,3,2336.60435904,0.0,Office,,81.0,1525.1875288472797,831063.7392568749,194114.20315000002,0.0,1720700.3872975,65.41499999999999
23408,NonResidential,Hotel,98104.0,1928,1.0,6,3323.1417408,0.0,Hotel,,57.5,1353.135464767407,0.0,172025.75,2146530.1206,3050278.6907,112.14500000000001
23410,NonResidential,Hotel,98101.0,1928,1.0,9,4459.90333824,0.0,Hotel,,90.0,1338.9397244919755,0.0,406625.95314999996,1492194.5693199998,2895213.6210849998,84.785
23416,NonResidential,Mixed Use Property,98104.0,1960,1.0,2,2752.80997824,0.0,Supermarket/Grocery Store,Office,,3672.7150969885806,0.0,809926.1875,2102025.57968,5245016.876585,125.08000000000001
23418,NonResidential,Small- and Mid-Sized Office,98104.0,1989,1.0,2,2180.62015488,0.0,Office,Other,,1543.3580605687712,0.0,253876.64844999998,502125.21025999996,1393014.2474912498,31.315
23419,Nonresidential COS,Small- and Mid-Sized Office,98134.0,1973,1.0,2,1980.2282976000001,0.0,Office,,34.0,2888.5439339266286,0.0,239953.75,2082604.0351999998,3476713.632795,110.545
23459,NonResidential,Small- and Mid-Sized Office,98119.0,1984,1.0,4,5305.6926144,1468.9828684800002,Office,Parking,70.0,1998.7565530686616,0.0,569282.34375,215743.9441,2377722.25322,24.4
23503,NonResidential,Restaurant,98126.0,1902,1.0,2,1895.0362099200001,0.0,Restaurant,Office,,9467.405684464145,0.0,1004779.4065,6088754.95271,9994779.09363,330.4
23504,NonResidential,Distribution Center,98134.0,1952,1.0,1,3837.63877632,0.0,Distribution Center,,13.5,1127.1397126199627,0.0,307016.79689999996,599072.56354,1920907.3200137499,37.46
23566,NonResidential,Other,98119.0,1912,1.0,3,3249.3767270400003,0.0,Performing Arts,,,752.3728415440344,0.0,196490.35155000002,176260.43371999997,920338.696216875,13.545
23618,NonResidential,Warehouse,98119.0,1957,1.0,1,3554.0057952,0.0,Non-Refrigerated Warehouse,,12.5,619.5009744258195,0.0,119912.5508,576176.17895,1224002.4056775,31.86
23622,Campus,Other,98119.0,1955,23.0,1,24177.18003264,0.0,Other,,,4228.619332585887,0.0,7693426.0,7484747.04111,37907151.56436,559.77
23653,NonResidential,Small- and Mid-Sized Office,98103.0,1989,1.0,3,4545.18832896,0.0,Office,Parking,74.0,1803.4235086888111,0.0,380518.54689999996,901596.77523,2402878.312565,54.435
23671,NonResidential,Small- and Mid-Sized Office,98102.0,1959,1.0,4,4676.08871232,1675.59922944,Office,,89.5,1241.841082824577,0.0,451261.0,0.0,1849243.4905149997,10.735
23672,NonResidential,Small- and Mid-Sized Office,98102.0,1986,1.0,4,5335.60739328,2035.1339942400002,Office,Parking,,2786.9026029718725,0.0,735517.15625,0.0,2816471.855635,17.495
23673,NonResidential,Small- and Mid-Sized Office,98102.0,1969,1.0,3,2407.30357248,739.13658624,Office,Parking,,1422.4105930003257,0.0,187959.20315000002,0.0,729366.1431799999,4.470000000000001
23674,NonResidential,Small- and Mid-Sized Office,98102.0,2000,1.0,3,5307.736481280001,2035.3198003200002,Office,Parking,67.0,2265.0681159848696,0.0,627431.25,0.0,2258667.0408175,14.925
23689,NonResidential,Worship Facility,98106.0,1957,1.0,2,2250.4832409600003,0.0,Worship Facility,Parking,46.5,1120.893589703846,0.0,169811.29690000002,461049.08681,1185453.08498625,27.245
23691,NonResidential,Worship Facility,98106.0,1963,1.0,1,2202.35946624,0.0,Worship Facility,,77.5,417.9218204170412,0.0,53404.650389999995,229314.65334999998,493862.0298223139,12.809999999999999
23701,NonResidential,Warehouse,98108.0,1963,1.0,1,2963.606976,0.0,Non-Refrigerated Warehouse,Office,,1702.3500591083239,0.0,447642.5625,0.0,1611452.8807724998,10.649999999999999
23711,NonResidential,Other,98136.0,1917,1.0,1,4558.38056064,0.0,Social/Meeting Hall,,,1417.3001012668688,0.0,162604.60155000002,3452605.24803,4979564.308115,177.66500000000002
23712,NonResidential,Worship Facility,98136.0,1952,1.0,3,2855.8394496,0.0,Worship Facility,Other - Recreation,,921.0179343969799,0.0,178288.45315000002,1077915.23725,1954160.1076225,58.5
23716,NonResidential,Supermarket / Grocery Store,98118.0,1959,1.0,1,6266.310048,0.0,Supermarket/Grocery Store,,49.0,4416.57062263983,0.0,1316854.3125,2483637.6165,7442955.323215,156.35
23722,SPS-District K-12,K-12 School,98117.0,1958,1.0,1,3713.4274118400003,0.0,K-12 School,,,476.97599561865786,0.0,84925.0,983915.7216099999,1016597.7877,51.55
23730,NonResidential,Warehouse,98119.0,1948,1.0,1,4363.655788800001,0.0,Non-Refrigerated Warehouse,,,339.56148259518733,0.0,131057.5469,0.0,471789.861375,3.12
23736,NonResidential,Warehouse,98119.0,1931,1.0,1,4417.91116416,0.0,Non-Refrigerated Warehouse,Office,,1037.9906190367935,0.0,249452.20315000002,191164.21128,1100709.6766674998,15.559999999999999
23742,NonResidential,Small- and Mid-Sized Office,98119.0,1979,1.0,2,3996.31716864,501.676416,Office,,100.0,464.4837628464816,0.0,32534.0,1133981.1256499998,1535887.7691,57.86
23743,NonResidential,Mixed Use Property,98119.0,1931,1.0,1,2247.88195584,0.0,Other,Non-Refrigerated Warehouse,,1297.488273795992,0.0,208217.85155000002,350909.26329,1247107.49432375,22.615000000000002
23744,NonResidential,Small- and Mid-Sized Office,98119.0,1940,1.0,2,1920.3987398400002,0.0,Office,,98.5,673.4446795282479,0.0,57104.800780000005,462563.62544,822357.87869625,24.645000000000003
23757,NonResidential,Warehouse,98134.0,1927,1.0,1,2006.705664,0.0,Non-Refrigerated Warehouse,,56.0,631.4253699440061,0.0,76953.0,262622.37002,641466.91851875,15.05
23762,NonResidential,Worship Facility,98146.0,1977,1.0,1,3330.01656576,0.0,Worship Facility,,9.0,1009.0313708477236,0.0,297281.0469,0.0,1070171.29467375,7.07
23768,NonResidential,Small- and Mid-Sized Office,98103.0,1916,1.0,3,2951.90119296,0.0,Office,Retail Store,84.0,1656.923721571081,0.0,437937.15625,186594.21889,1810626.25033625,19.810000000000002
23834,NonResidential,Warehouse,98134.0,1953,1.0,1,2424.21192576,0.0,Non-Refrigerated Warehouse,,13.0,1069.7890274324811,0.0,203502.70315000002,0.0,825799.9460049999,4.84
23835,NonResidential,Small- and Mid-Sized Office,98134.0,1983,1.0,2,2200.59430848,0.0,Office,,77.0,1315.0909247110426,0.0,242658.25,0.0,921732.0018587499,5.77
23836,NonResidential,Small- and Mid-Sized Office,98134.0,1983,1.0,2,2250.20453184,0.0,Office,,15.5,2260.525539695396,0.0,439587.15625,0.0,1619881.2275824999,10.455
23846,NonResidential,Small- and Mid-Sized Office,98121.0,1979,1.0,3,3161.4904512000003,0.0,Office,,49.5,1719.3849331295614,0.0,454117.0,214668.31043,1917292.3547474998,21.605
23848,NonResidential,"Restaurant
",19576,1902,1,2.0,3745.8505728000005,0.0,Restaurant,Office,,2091.880437927542,0.0,531636.0,2113022.4700599997,3891511.79062,119.01
23854,NonResidential,Restaurant,98101.0,1900,1.0,1,4062.4641331200005,0.0,Restaurant,,,3193.4678910177,0.0,62499.0,11501794.090769999,11909526.775540002,580.465
23857,NonResidential,Mixed Use Property,98101.0,1900,1.0,2,6681.49373376,1308.3535123200002,Office,Retail Store,42.5,3119.08238348138,0.0,1477359.25,0.0,5318294.22253,35.14
23858,NonResidential,Small- and Mid-Sized Office,98101.0,1900,1.0,2,2975.40566208,0.0,Office,Retail Store,63.5,2523.430113611643,0.0,471108.34375,2079951.61436,3775878.4015625,115.905
23861,NonResidential,Small- and Mid-Sized Office,98105.0,1906,1.0,3,2987.7617664000004,0.0,Office,Retail Store,,1951.0589535067957,0.0,800334.75,0.0,2881096.6545200003,19.035
23867,NonResidential,Small- and Mid-Sized Office,98134.0,1914,1.0,3,3198.1871520000004,0.0,Office,Non-Refrigerated Warehouse,85.0,1097.612635807897,0.0,354293.54689999996,822641.88766,2313870.6814325,49.84
23877,SPS-District K-12,K-12 School,98108.0,1971,1.0,2,4887.53603136,0.0,K-12 School,,66.5,967.0120569479847,0.0,315308.04689999996,718325.4678100001,2144789.2056587497,43.66
23888,NonResidential,Medical Office,98116.0,1984,1.0,3,3744.3641241600003,1114.8364800000002,Medical Office,Parking,6.0,3439.3375562751653,0.0,568368.8125,0.0,2046050.1626749998,13.515
23896,NonResidential,Distribution Center,98108.0,1990,1.0,1,2751.6951417600003,0.0,Distribution Center,Office,65.0,838.1149550421503,0.0,140309.0,557752.1937,1191876.94967875,31.415
23906,NonResidential,K-12 School,98144.0,1922,1.0,2,2005.9624396800002,0.0,K-12 School,,45.0,1602.412248489748,0.0,143292.39844999998,1054765.11073,1880666.4743775,56.505
23910,NonResidential,Small- and Mid-Sized Office,98144.0,1907,1.0,3,2341.1566080000002,0.0,Office,Retail Store,48.5,2027.715844583051,0.0,351057.29689999996,533638.26987,1883932.01696,35.21
23912,NonResidential,Small- and Mid-Sized Office,98133.0,1947,1.0,1,4186.95420672,0.0,Office,,100.0,151.04239969144928,0.0,39983.300780000005,148772.42800999997,315993.10765,8.44
23918,NonResidential,Small- and Mid-Sized Office,98144.0,1963,1.0,2,2628.7844198400003,0.0,Office,,76.5,1810.8052630147192,0.0,412932.79689999996,0.0,1441080.5390887498,9.82
23928,NonResidential,Small- and Mid-Sized Office,98122.0,1999,1.0,3,2913.16062528,0.0,Office,Medical Office,55.5,2265.068168225098,0.0,518715.20314999996,204902.14753999998,2209385.9135712497,22.65
23930,NonResidential,Distribution Center,98134.0,1968,1.0,1,14864.486400000002,0.0,Distribution Center,,91.5,293.5673730474567,0.0,386061.25,0.0,1389768.553225,9.18
23934,NonResidential,Warehouse,98134.0,1960,1.0,1,4974.957792,0.0,Non-Refrigerated Warehouse,,13.0,1776.7356183170432,0.0,443343.54689999996,2928699.3791300002,5208358.55312,157.97
23935,NonResidential,Warehouse,98134.0,1924,1.0,1,3568.59157248,0.0,Non-Refrigerated Warehouse,Office,54.5,884.6769234781391,0.0,133034.10155,1271335.69434,2176249.1825625,67.16
23936,NonResidential,Self-Storage Facility,98134.0,1930,1.0,1,2404.42357824,0.0,Self-Storage Facility,,,789.2817243544075,0.0,158641.14844999998,0.0,604090.000281875,3.77
23951,NonResidential,Small- and Mid-Sized Office,98108.0,1953,1.0,1,2256.7077446400003,0.0,Office,,91.5,692.1830222132666,0.0,102175.0,328502.95407,746848.223615,18.97
23952,NonResidential,Warehouse,98108.0,1966,1.0,1,3395.0486937600003,0.0,Non-Refrigerated Warehouse,,4.5,1353.1354732848354,0.0,377065.5,0.0,1462958.065425,8.969999999999999
23956,NonResidential,K-12 School,98115.0,1931,1.0,2,2222.5194259200002,0.0,K-12 School,,70.5,971.5546767899091,0.0,137501.60155000002,390312.06158,1036280.096853125,22.92
23958,NonResidential,Warehouse,98134.0,1949,1.0,1,1932.01161984,0.0,Non-Refrigerated Warehouse,,,1208.3392065032854,0.0,120477.35154999999,794847.9145499999,1359912.0696975,42.879999999999995
23960,NonResidential,Distribution Center,98134.0,1947,1.0,1,1983.38700096,0.0,Distribution Center,Office,67.5,872.1846950214599,0.0,119252.14845000001,287061.77986,792793.448965,17.285
23963,NonResidential,Warehouse,98134.0,1936,1.0,1,3588.8444352,0.0,Non-Refrigerated Warehouse,,32.0,388.39473928947854,0.0,122951.10154999999,0.0,442607.478787314,2.925
23964,NonResidential,Warehouse,98134.0,1950,1.0,1,1925.32260096,0.0,Non-Refrigerated Warehouse,Office,,1547.9007067011582,0.0,88948.0,1612702.4674599997,2199923.1463725,83.3
23969,NonResidential,Other,98134.0,1960,1.0,1,2239.7993913600003,0.0,Manufacturing/Industrial Plant,Parking,,6934.3223813142595,0.0,1387140.125,0.0,4946415.905505,32.995000000000005
23971,NonResidential,Refrigerated Warehouse,98134.0,1955,1.0,1,2357.41464,0.0,Refrigerated Warehouse,Office,,5472.731721157887,0.0,1155317.9375,0.0,4158989.2829949996,27.48
23975,Nonresidential COS,Warehouse,98134.0,1985,1.0,1,2118.4680211200002,0.0,Non-Refrigerated Warehouse,Other,79.5,798.3669640950392,0.0,119954.0,301821.54173,774816.6443018749,18.05
23976,Nonresidential COS,Mixed Use Property,98134.0,1985,1.0,1,2146.0602240000003,0.0,Office,Other - Public Services,,3992.9705468827065,0.0,452549.29689999996,2859677.88146,5003771.86852,154.715
23977,NonResidential,Refrigerated Warehouse,98134.0,1951,1.0,1,3860.121312,0.0,Refrigerated Warehouse,,96.5,468.4585584376905,0.0,159923.75,0.0,575704.666041875,3.805
24009,NonResidential,Other,98108.0,1994,1.0,2,5032.5576768,0.0,Other,,,2523.430148249185,0.0,825573.4375,2969490.63638,6177890.11422,169.12
24012,SPS-District K-12,K-12 School,98108.0,2000,1.0,2,5991.59575872,0.0,K-12 School,,83.0,1044.2367505839043,0.0,502064.65625,419581.5361,2361340.3366,33.065
24018,NonResidential,K-12 School,98118.0,1912,1.0,2,3925.33924608,0.0,K-12 School,,46.5,984.6147511315721,0.0,94424.60156499999,2036375.5262399998,2973516.8772225,104.75
24026,NonResidential,Self-Storage Facility,98118.0,1955,1.0,1,2146.0602240000003,0.0,Self-Storage Facility,,,1292.3778252175061,0.0,212558.54690000002,323576.87893,1104485.6045249999,21.345
24029,NonResidential,Worship Facility,98118.0,1981,1.0,3,2127.0151008000003,0.0,Worship Facility,Parking,97.0,462.78028146334066,0.0,62116.19922,216304.18096,474290.61734,12.365
24030,NonResidential,Retail Store,98118.0,2002,1.0,2,5036.366701440001,1623.1090118400002,Retail Store,Supermarket/Grocery Store,100.0,1230.4844853802092,0.0,353904.54689999996,0.0,1274008.75479125,8.42
24035,SPS-District K-12,K-12 School,98178.0,1961,1.0,1,3848.7871411200003,0.0,K-12 School,,92.0,802.3417467397568,0.0,188440.14844999998,708057.09636,1539937.353145,40.125
24070,NonResidential,Self-Storage Facility,98115.0,2006,1.0,6,4475.97556416,662.5844812800001,Self-Storage Facility,,,499.1213097009527,0.0,178698.70315000002,144193.99514,825970.503048125,11.510000000000002
24083,NonResidential,Warehouse,98134.0,1937,1.0,1,4861.151568,0.0,Non-Refrigerated Warehouse,,67.0,452.5593585837352,0.0,155534.85155000002,280835.34326999995,916534.215798125,17.835
24085,NonResidential,Other,98134.0,1920,1.0,4,1913.8026240000002,0.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,,320.255311343956,0.0,30059.799805000002,183000.157,358020.994131875,9.925
24086,Campus,Other,98134.0,1991,10.0,0,21457.90805184,0.0,Other,Parking,,3108.8613824117806,0.0,4709719.5,9929356.405620001,29602734.212079998,611.855
24089,NonResidential,Retail Store,98134.0,1944,1.0,1,2404.3306752000003,0.0,Retail Store,,99.5,327.6370783892238,0.0,69683.90039,0.0,250852.64818999998,1.6600000000000001
24091,NonResidential,Warehouse,98134.0,1960,1.0,1,4258.86115968,0.0,Non-Refrigerated Warehouse,Office,98.5,354.32502315896875,0.0,201307.39844999998,138465.54687,862579.7991937499,11.760000000000002
24099,NonResidential,Other,98134.0,1972,1.0,1,2913.9038496000003,0.0,Other,,,742.1519447277602,0.0,187494.45315000002,9000.716859999999,696164.3611281249,4.915
24100,NonResidential,Other,98134.0,1910,1.0,1,2982.1875840000002,0.0,Other,,,495.14650973746393,0.0,88406.60156499999,377513.65625,773021.42674125,21.105
24102,NonResidential,Warehouse,98134.0,1966,1.0,1,1906.3703808,0.0,Non-Refrigerated Warehouse,Office,45.0,935.7814771185097,0.0,97569.0469,587029.0536399999,1000014.0908550001,31.87
24104,NonResidential,Warehouse,98134.0,1945,1.0,1,2134.1686348800004,0.0,Non-Refrigerated Warehouse,,12.0,838.6828096149113,0.0,142188.10155000002,0.0,569769.5908649999,3.38
24105,NonResidential,Warehouse,98134.0,1953,1.0,1,2321.6469696000004,0.0,Non-Refrigerated Warehouse,Office,74.5,540.0049577804891,0.0,131902.39845,113293.39786,602436.9850268749,8.84
24106,NonResidential,Retail Store,98134.0,1951,1.0,2,2229.6729600000003,0.0,Retail Store,Office,,1171.4303320967751,0.0,178947.64844999998,631334.71575,1498538.5132175,36.035
24108,NonResidential,Warehouse,98108.0,1963,1.0,1,9326.16457344,0.0,Non-Refrigerated Warehouse,Other - Services,,1028.3375247234007,0.0,664606.25,1589297.5439499998,4474436.001447501,95.81
24112,NonResidential,Distribution Center,98108.0,1966,1.0,1,2262.5606361600003,0.0,Distribution Center,Office,6.0,1014.7096651408447,0.0,164421.14844999998,370279.63736,987172.0653881249,22.549999999999997
24115,NonResidential,Distribution Center,98108.0,1959,1.0,1,3121.542144,0.0,Distribution Center,Office,58.0,758.0511185751672,0.0,186041.10155000002,212255.38821,919713.5731668749,15.11
24117,NonResidential,Other,98108.0,1974,1.0,1,1934.14838976,0.0,Manufacturing/Industrial Plant,,,2023.1731638131214,0.0,229652.64844999998,946390.40259,2080923.91809125,53.1
24118,NonResidential,Warehouse,98108.0,1967,1.0,1,2164.26921984,0.0,Non-Refrigerated Warehouse,Office,,1649.5419848478582,0.0,224920.75,662226.87255,1735204.2971175,38.685
24123,NonResidential,Mixed Use Property,98134.0,1954,1.0,1,3272.23087488,0.0,Non-Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,1447.3950152761417,0.0,328232.15625,702745.3967899999,2031762.9358024998,43.18
24132,NonResidential,Refrigerated Warehouse,98108.0,1957,1.0,1,2370.8855808000003,0.0,Refrigerated Warehouse,,100.0,1179.3799496264382,0.0,159759.70315000002,815454.8189399999,1480518.0884175,44.845
