OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SourceEUIWN(GJ/m2),SiteEnergyUseWN(GJ),SteamUse(GJ),Electricity(kWh),NaturalGas(GJ),TotalGHGEmissions(MetricTonsCO2e)
27947,NonResidential,Worship Facility,ST MARKS CATHEDRAL,98102.0,6762700860,3,EAST,1929,1.0,1,3502.4446080000002,0.0,Worship Facility,,39.5,1355.4067699470006,4530398.362085,0.0,228659.39844999998,2694024.49345,141.055
27955,SPS-District K-12,K-12 School,Montlake Elementary,98112.0,6788200735,3,EAST,1925,1.0,2,2533.74460992,0.0,K-12 School,,90.0,1085.6882272864364,1582334.14795,0.0,129955.5,822147.06452,44.475
27982,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,98103.0,4310701210,5,NORTHWEST,1982,1.0,3,2332.88823744,0.0,Office,Non-Refrigerated Warehouse,79.0,1102.7230755850399,1009425.8854675,0.0,160193.5,376996.67685,22.785
28019,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,98199.0,6822100520,7,MAGNOLIA / QUEEN ANNE,1953,1.0,2,2954.7811872,0.0,Worship Facility,,12.5,1022.6592650678222,1996483.24605125,0.0,114983.9492,1247178.51305,65.515
28020,NonResidential,K-12 School,Our Lady of Fatima School & Gym,98199.0,6822100520,7,MAGNOLIA / QUEEN ANNE,1953,1.0,1,1933.40516544,0.0,K-12 School,,88.5,1449.6663380584207,1547655.9083399998,0.0,150612.10155000002,758694.7010599999,41.775
28025,Nonresidential COS,Warehouse,CSC Meter Shop (G),98134.0,6834700175,2,GREATER DUWAMISH,1967,1.0,2,2049.25525632,0.0,Non-Refrigerated Warehouse,Office,1.0,2350.810229482985,2323196.75242,0.0,237746.20315000002,1117848.7307199999,61.925000000000004
28029,NonResidential,Refrigerated Warehouse,Plymouth Poultry,98108.0,7376600690,2,GREATER DUWAMISH,1970,1.0,1,2126.5505856,0.0,Refrigerated Warehouse,Office,,6742.964223775669,9985007.655439999,0.0,2558503.0,1074009.93266,114.92500000000001
28030,NonResidential,Other,Sunny Arms,98112.0,7376600720,2,GREATER DUWAMISH,1907,1.0,5,3344.5094400000003,0.0,Other,,,693.3186750301949,1393070.4294362501,0.0,106122.4492,792958.3020899999,42.44
28033,NonResidential,Distribution Center,"Park Manor, LLC",98108.0,7376600765,2,GREATER DUWAMISH,1971,1.0,1,2631.0140928,0.0,Distribution Center,Parking,15.5,3236.6227927747786,3435291.977195,0.0,652427.59375,844988.05846,58.05499999999999
28053,NonResidential,Worship Facility,(ID28053)CONGREGATION BETH SHALOM,98115.0,4361200005,4,NORTHEAST,1955,1.0,1,2701.5275001600003,0.0,Worship Facility,,79.5,796.0956671489597,1014494.98717875,0.0,144360.0,386257.466,22.88
28066,NonResidential,Small- and Mid-Sized Office,Madison Park,98112.0,4385700325,3,EAST,1982,1.0,3,2680.06689792,893.3556326400001,Office,Parking,81.5,1447.9628262396686,824005.981328125,0.0,214816.64844999998,0.0,5.11
28081,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,98107.0,7442000545,6,Ballard,1988,1.0,2,1907.7639264000002,0.0,Office,Distribution Center,6.5,2527.972759176201,2195923.61173625,0.0,371848.59375,672586.50669,42.705
28086,NonResidential,Laboratory,Environmental Laboratory,98119.0,7442001430,7,MAGNOLIA / QUEEN ANNE,1985,1.0,2,3997.1532960000004,0.0,Laboratory,Other,,5990.023510340103,11396544.47035,0.0,1591807.875,4498840.198659999,264.325
28476,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,98108.0,5367201155,2,GREATER DUWAMISH,1965,1.0,1,2861.4136320000002,0.0,Non-Refrigerated Warehouse,,59.5,618.9331371718298,564022.41528,0.0,156678.95315000002,0.0,3.7300000000000004
29214,NonResidential,Warehouse,1001-1005 6th Ave. S,98134.0,7666204800,2,GREATER DUWAMISH,1922,1.0,1,3474.5736960000004,0.0,Non-Refrigerated Warehouse,Supermarket/Grocery Store,76.0,810.8592012394954,922382.083671875,0.0,254628.09375,33534.02704,7.745
29550,NonResidential,Large Office,605 Union Station,98104.0,8809700040,2,DOWNTOWN,2000,1.0,11,24910.0921152,0.0,Office,,88.5,2031.122815980327,16151738.400039999,0.0,4471839.75,43340.80974,108.55
29551,NonResidential,Small- and Mid-Sized Office,625 Union Station,98104.0,8809700040,2,DOWNTOWN,2000,1.0,11,6359.39889408,0.0,Office,Bank Branch,80.0,2075.413444144917,4203300.747935,0.0,1092127.25,0.0,25.98
29552,NonResidential,Large Office,705 5th Avenue,98104.0,8809700040,2,DOWNTOWN,2000,1.0,11,25379.7169824,0.0,Office,,88.5,1815.915754748176,15128876.19359,0.0,4202623.0,0.0,99.965
29612,NonResidential,K-12 School,Villa Academy - Main bldg.,98105.0,1025049038,4,NORTHEAST,1924,1.0,3,9058.046400000001,0.0,K-12 School,,97.0,779.6286387287918,4709864.068085,0.0,264003.09375,2926858.8269599997,153.61
29788,NonResidential,Small- and Mid-Sized Office,Queen Anne Square West (220),98119.0,7015350000,7,MAGNOLIA / QUEEN ANNE,1982,1.0,5,5018.157705600001,0.0,Office,,70.0,2137.874586428313,3415887.8412049995,0.0,948893.34375,0.0,22.57
32429,NonResidential,Restaurant,First & Union,98101.0,6094500000,7,DOWNTOWN,1985,1.0,13,3901.9276800000002,0.0,Other - Restaurant/Bar,Other,,4246.789881342235,8151172.788694999,2570674.9230824998,1273453.375,1056997.61769,271.57000000000005
33289,NonResidential,Large Office,Bay Vista Office Building,98121.0,0586400000,7,DOWNTOWN,1982,0.0,24,11120.586791040001,0.0,Office,Retail Store,64.5,2571.1277131735083,9105340.038545,0.0,2529356.25,0.0,60.165
33408,Nonresidential COS,Other,The Seattle Public Library - Lake City Branch,98125.0,3834500640,5,NORTH,1965,1.0,1,2294.4263788800004,0.0,Library,Other - Services,,1854.5280626130962,1497280.55199125,0.0,252800.5,454596.33985,28.895
33527,NonResidential,University,SCCC WOOD CONSTRUCTION,98144.0,3646100850,3,CENTRAL,2013,2.0,1,5338.95190272,0.0,College/University,,,1337.8041105145212,3771677.4164074995,0.0,580078.0,1328442.3994299998,80.67
33548,NonResidential,University,SCCC SCIENCE AND MATH,98122.0,6003001335,3,EAST,2006,1.0,5,7803.8553600000005,0.0,College/University,,,3047.5358802259534,13496730.552919999,0.0,1341618.875,8094902.482419999,439.395
34348,NonResidential,Retail Store,Pike Plaza,98101.0,6065010000,7,DOWNTOWN,1991,1.0,3,9569.013120000001,0.0,Retail Store,,94.5,1119.7579325714205,4046731.954054999,0.0,874330.75,773589.51061,59.74
34891,NonResidential,Supermarket / Grocery Store,70500883 -- West Seattle,98116.0,1333100000,1,SOUTHWEST,2008,1.0,1,3517.68070656,0.0,Supermarket/Grocery Store,,59.0,6077.469282724569,8978441.114455,0.0,1619889.1875,2773977.99531,178.17000000000002
34908,NonResidential,Supermarket / Grocery Store,70500887 -- Broadway Market,98122.0,6850700315,3,EAST,1950,1.0,2,6177.77345088,0.0,Supermarket/Grocery Store,,87.5,4733.986825790264,9443363.06276,0.0,2569609.375,193116.07228,70.845
35391,NonResidential,Retail Store,LUMEN Commercial,98109.0,4458720000,7,MAGNOLIA / QUEEN ANNE,2006,1.0,4,3159.6323904,0.0,Retail Store,,,3669.876058070144,3781085.9139575,0.0,1029848.094,0.0,24.495
35392,NonResidential,Supermarket / Grocery Store,70500881 -- Uptown,98109.0,4458720010,7,MAGNOLIA / QUEEN ANNE,2006,1.0,4,4271.6817792,0.0,Supermarket/Grocery Store,,80.0,4996.323484830356,9270667.149249999,0.0,1557705.375,3195363.68401,197.9
36034,NonResidential,Retail Store,Harvard Market,98122.0,3148650000,3,EAST,1996,0.0,3,4249.66375872,0.0,Retail Store,,86.5,3722.684045452839,5754273.764915,0.0,1305767.375,1142238.55274,88.56
36587,NonResidential,Other,Meredith Mathews East Madison YMCA,98122.0,9828200095,3,CENTRAL,1991,1.0,1,4180.6368,0.0,Fitness Center/Health Club/Gym,Swimming Pool,,1574.5886317104691,4105306.7751349993,0.0,306203.09375,2608211.71588,138.57999999999998
37008,NonResidential,Other,CenturyLink Field Event Center,98134.0,7666204876,2,GREATER DUWAMISH,1999,1.0,6,31001.55864192,0.0,Parking,Other - Entertainment/Public Assembly,,1133.9536467267376,14313807.526609998,0.0,2675918.0,3581990.4210099997,243.965
37248,NonResidential,Warehouse,Rainier Malt House,98108.0,3466800063,2,GREATER DUWAMISH,1904,1.0,4,6768.822591360001,0.0,Non-Refrigerated Warehouse,,54.5,752.940678798024,1685124.0278625,0.0,418157.09375,89391.01356,14.445
39332,SPS-District K-12,K-12 School,South Shore K-8,98118.0,2123700250,2,SOUTHEAST,2009,1.0,2,12886.1161632,0.0,K-12 School,,86.0,958.4946024482458,5647459.75428,0.0,853526.5,2004562.30206,121.21000000000001
40008,NonResidential,Mixed Use Property,(ID#40008) KC Metro Transit Power Distribution,98134.0,7666205180,2,GREATER DUWAMISH,2004,1.0,3,2038.9430188800002,0.0,Other,Office,,1577.9956031077454,1797920.55840375,0.0,278318.95314999996,631575.26943,38.415
40028,NonResidential,Warehouse,Sandpoint #5,98115.0,0225049077,4,NORTHEAST,1940,1.0,0,35746.48850688,0.0,Non-Refrigerated Warehouse,Office,67.0,988.021705210077,17339500.154129997,0.0,2628933.0,6688423.097619999,399.22
40031,NonResidential,Medical Office,Sandpoint #25,98115.0,0225049077,4,NORTHEAST,1960,1.0,0,2813.7543724800003,0.0,Medical Office,,44.0,2266.20384239238,2302735.710075,0.0,510925.34375,360412.18871,30.299999999999997
40034,NonResidential,Small- and Mid-Sized Office,Sandpoint #29,98115.0,0225049077,4,NORTHEAST,1960,1.0,0,2037.4565702400002,0.0,Office,Office,26.5,2822.675820245957,4597124.84049,0.0,397368.25,2620615.00124,141.37
40067,NonResidential,Small- and Mid-Sized Office,Olympic Block,98104.0,5247800440,7,DOWNTOWN,1985,1.0,6,6791.39803008,0.0,Office,Parking,74.0,1975.4755994566267,4790181.82941,0.0,1273849.625,0.0,30.3
40348,NonResidential,Mixed Use Property,Broadway Market,98102.0,6850700316 and 6850700315,3,EAST,1916,1.0,2,13082.884801920001,5518.53347904,Parking,Supermarket/Grocery Store,,1851.6889631073523,8632977.1477075,0.0,2327124.84375,247209.52600999997,67.795
40447,Nonresidential COS,Mixed Use Property,OCC Complex,98134.0,7666203010,2,GREATER DUWAMISH,1966,5.0,1,8125.114072320001,0.0,Office,Distribution Center,,2397.9400527188664,10224902.978,0.0,1162815.375,4868501.04333,272.735
41928,NonResidential,Supermarket / Grocery Store,Safeway 1586 - 15th Ave,98115.0,6798100875,5,NORTH,2011,1.0,1,4775.216256000001,0.0,Supermarket/Grocery Store,Parking,74.5,5934.944312605183,12811598.855299998,0.0,2029891.875,5009630.6167,300.46000000000004
42069,NonResidential,Small- and Mid-Sized Office,NORTH POINTE,98103.0,6147900000,4,LAKE UNION,1993,1.0,1,2439.9125395200003,0.0,Office,,59.0,2433.7132001500377,1890960.4310324998,0.0,506406.04689999996,0.0,12.05
43948,Nonresidential COS,Other,Georgetown Steamplant,98108.0,0000000000,2,GREATER DUWAMISH,1906,1.0,2,3642.91400448,0.0,Other,,,384.41994041054227,445965.1041790532,0.0,123883.799805,0.0,2.945
45287,Nonresidential COS,Other,Medgar Evers Pool,98122.0,7544800245,3,CENTRAL,1968,0.0,1,1988.125056,0.0,Other - Recreation,Fitness Center/Health Club/Gym,,6080.87618484676,5750844.292385,0.0,754682.9375,2625202.4021199998,150.1
45927,NonResidential,Laboratory,Reasearch and Training Building,98104.0,8590900220,3,EAST,2000,1.0,8,16536.741120000002,0.0,Laboratory,,,6733.879105266436,58222808.75148,32052365.134659998,6567866.75,0.0,2501.165
48287,NonResidential,Large Office,Central Link Operations and Maintenance Facility,98134.0,7666203110,2,GREATER DUWAMISH,2005,1.0,4,15064.878257280001,0.0,Office,Other - Services,,8149.475651559582,42990637.43612,0.0,10251113.0,5128380.784879999,501.99
49687,NonResidential,Supermarket / Grocery Store,Safeway 1885 - 1st Ave,98119.0,8681450000,7,MAGNOLIA / QUEEN ANNE,2003,1.0,4,3158.42465088,0.0,Supermarket/Grocery Store,Parking,23.0,9160.778120159124,9731630.776199998,0.0,2434409.375,777320.7302999999,97.035
49695,NonResidential,Large Office,City Place V - SEDO,98109.0,1986200350,7,LAKE UNION,2012,1.0,11,48906.29702592,0.0,Office,Parking,97.5,1447.394980638599,17977245.41444,0.0,4778599.5,774933.12952,152.675
49697,NonResidential,Mixed Use Property,Prudential Building,98104.0,5247800025,7,DOWNTOWN,1902,1.0,6,6894.42750144,0.0,Office,Multifamily Housing,97.0,837.5471351637148,1564973.99288625,0.0,402797.5,0.0,9.58
49699,NonResidential,Warehouse,21615-Seattle/10020 MartinLutherKing,98178.0,0323049141,2,SOUTHEAST,1988,1.0,2,4245.668928,0.0,Non-Refrigerated Warehouse,,99.0,179.43382800208366,1627727.6428612499,0.0,422840.45314999996,87569.98000000001,14.465
49703,SPS-District K-12,K-12 School,Catharine Blaine K-8,98199.0,2225039016,7,MAGNOLIA / QUEEN ANNE,1952,1.0,1,10786.135847040001,0.0,K-12 School,,,584.8634231990685,4508995.6786899995,0.0,190687.0,5294577.52879,271.05499999999995
49705,Nonresidential COS,Other,Magnuson,98115.0,0225049062,4,NORTHEAST,1929,8.0,0,46640.113171200006,0.0,Other - Recreation,,,855.1498380350793,21803165.17992,0.0,2787372.0,8830919.723839998,510.83500000000004
49709,NonResidential,Other,"Seattle ProCure Management, LLC.",98013.0,3026049128,5,NORTHWEST,2012,1.0,2,4977.280368000001,0.0,Urgent Care/Clinic/Other Outpatient,,,16470.435669801223,32200775.149559997,0.0,6428765.75,9036132.586550001,607.785
49712,NonResidential,Large Office,Home Plate Center,98134.0,7666207075,2,GREATER DUWAMISH,2012,1.0,6,14617.8288288,0.0,Office,,77.0,2144.120700656652,10142066.524689998,0.0,2704459.0,197536.24615,74.27499999999999
49718,Nonresidential COS,Other,South Transfer Station,98108.0,2924049006,1,GREATER DUWAMISH,2012,2.0,2,12740.537099520001,0.0,Other - Utility,,,1428.6566901938086,5857841.355930001,0.0,1593147.0625,0.0,37.894999999999996
49725,NonResidential,Other,VM Seattle Hospital & Medical Center - Jones Pavilion,98101.0,8590901075,3,EAST,2012,1.0,7,24848.7761088,0.0,Other,Hospital (General Medical & Surgical),,4021.9296998469254,43968038.68976,19153185.74876,7095468.25,0.0,1570.0149999999999
49732,NonResidential,Hospital,Seattle Children's Hospital Building Hope,98145.0,1025049265,4,NORTHEAST,2013,1.0,8,30658.003200000003,0.0,Hospital (General Medical & Surgical),,70.5,5194.495689076126,56178777.709879994,0.0,7650593.25,28637675.57785,1623.555
49737,NonResidential,Retail Store,MARQUEEN / MQH,98109.0,701100-0000,7,MAGNOLIA / QUEEN ANNE,1918,1.0,3,4072.12604928,0.0,Retail Store,Hotel,67.0,1876.1055481291783,4221378.8053875,0.0,409720.25,2516081.23903,136.39999999999998
49738,NonResidential,Other,Jefferson Square SWAS1490/,98116.0,7579200260,1,SOUTHWEST,1987,1.0,6,13597.56764352,0.0,Strip Mall,,,2027.715775307966,12995254.20456,0.0,1886757.6875,5620528.292719999,327.805
49775,NonResidential,Supermarket / Grocery Store,SAFEWAY 2932,98116.0,2301550010,1,SOUTHWEST,2011,1.0,1,6248.93717952,0.0,Supermarket/Grocery Store,,79.0,5986.616435030199,16351600.525959998,0.0,2690199.75,5971996.210279999,364.615
49776,NonResidential,Large Office,Market Place Tower,98121.0,1977200471,7,DOWNTOWN,1988,1.0,13,32895.66582144,13872.83935104,Office,Parking,84.5,2123.67880299791,15828410.51527,0.0,3865574.25,1063246.21054,145.47
49778,NonResidential,Worship Facility,Center for Spiritual Living,98105.0,1025049006,4,NORTHEAST,2008,1.0,2,6530.3404876800005,0.0,Worship Facility,,36.0,706.9465562470193,2215628.7695325,0.0,304321.34375,868753.8124899999,50.97
49780,NonResidential,Other,2020 Fifth Avenue Dat Center,98121.0,0659000905,7,DOWNTOWN,1975,1.0,7,8424.35476416,3262.7547648000004,Data Center,Parking,,22067.521846959688,39174535.00394,0.0,10882223.5,0.0,258.85
